people,pr_num,review_num,avg_review_comment_length,avg_review_response_time,approve_rate
All112233,1,1,0.0,9075.933333333332,1.0
MarcusSaviour,1,2,1.0,12601.666666666666,1.0
bigio,3,3,18.6,23955.216666666664,1.0
covener,1,1,0.0,1268.3666666666666,1.0
jfclere,1,1,0.0,3933.633333333333,1.0
michael-o,1,3,6.5,1961.85,0.0
rpluem,6,7,27.5625,2725.7805555555556,0.14285714285714285
ylavic,3,12,18.153846153846153,32683.166666666668,0.16666666666666666
