people,pr_num,review_num,avg_review_comment_length,avg_review_response_time,approve_rate
anuraaga,1,1,0.0,1430.3166666666666,1.0
basvanbeek,1,1,0.0,1173.8166666666666,1.0
codefromthecrypt,3,3,10.5,99.93888888888888,1.0
jcchavezs,5,11,15.4,8583.02,0.36363636363636365
jeqo,2,2,9.333333333333334,8177.9333333333325,1.0
jonkerj,1,1,0.0,1.7666666666666666,0.0
llinder,1,2,13.0,2318.8333333333335,0.5
