people,pr_num,review_num,avg_review_comment_length,avg_review_response_time,approve_rate
andys8,1,1,0.0,98.93333333333334,1.0
bfrg,1,3,42.5,277.95,0.3333333333333333
chrisbra,2,3,4.0,550.7083333333334,0.6666666666666666
danielo515,1,1,0.0,31.433333333333334,1.0
dpelle,4,4,61.714285714285715,197.57083333333333,0.0
jamessan,1,1,0.0,955.0333333333333,1.0
mhanberg,1,2,4.0,18.85,0.5
yegappan,3,4,65.5,163.7888888888889,0.25
zvezdan,1,2,35.0,822.7166666666667,0.5
