people,pr_num,review_num,avg_review_comment_length,avg_review_response_time,approve_rate
cdurham-life360,1,1,0.0,3608.2833333333333,1.0
elefeint,1,6,28.1,21.65,0.16666666666666666
marcingrzejszczak,1,1,0.0,939.0666666666667,1.0
meltsufin,2,2,0.0,1998.675,1.0
onobc,6,14,24.652173913043477,17.35277777777778,0.07142857142857142
