people,pr_num,merge_rate,avg_assign_reviewer_num,avg_response_time,avg_response_interval,review_rate
dlemstra,5,1.0,0.4,1076.4266666666667,30920.454166666666,0.4
urban-warrior,9,0.8888888888888888,0.0,1068.3814814814814,5755.66875,0.0
