people,pr_num,merge_rate,avg_assign_reviewer_num,avg_response_time,avg_response_interval,review_rate
codefromthecrypt,1,1.0,1.0,188.81666666666666,0.0,1.0
jcchavezs,15,0.9333333333333333,0.4,8900.21111111111,5797.282142857145,0.3333333333333333
jeqo,1,1.0,1.0,6124.65,0.0,1.0
jorgheymans,1,1.0,0.0,234.65,0.0,0.0
llinder,7,1.0,0.7142857142857143,3770.488095238095,19104.702777777773,0.5714285714285714
tacigar,1,1.0,1.0,1912.1666666666667,0.0,1.0
